,0,1,2,3,4,5,6,7,8,9,10
3443,1750,34,51,2610,1.49142857142857,261,514,0.311051212938005,1075,0,6
3444,16,2,8,36,2.25,4,7,0.91304347826087,10,0,6
3445,241,21,11,335,1.39004149377593,19,101,0.737588652482269,67,2,2
3446,691,20,34,915,1.32416787264834,84,217,0.503649635036496,420,1,3
3447,2065,107,19,3437,1.66440677966102,426,705,0.419530595138307,1119,1,4
3448,98,6,16,161,1.64285714285714,20,29,0.663716814159292,49,1,4
3449,1966,59,33,3582,1.82197355035605,483,781,0.256410256410256,1141,0,6
3450,2638,175,15,4441,1.68347232752085,554,1002,0.383621954798943,1238,1,4
3451,4339,340,12,6133,1.41345932242452,532,1429,0.317760617760618,2006,2,2
3452,208,8,26,369,1.77403846153846,46,86,0.636752136752137,118,0,5
3453,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3454,2274,136,16,3259,1.43315743183817,243,879,0.315453863465866,1112,2,2
3455,1533,86,17,2546,1.66079582517939,261,594,0.422308546059933,792,1,4
3456,637,11,57,1212,1.90266875981162,168,309,0.318181818181818,389,0,6
3457,533,24,22,876,1.64352720450281,93,237,0.460616438356164,297,1,4
3458,1298,82,15,1983,1.52773497688752,175,440,0.457390146471372,506,1,3
3459,2270,132,17,2987,1.315859030837,252,881,0.316134000770119,1144,2,2
3460,0,1,0,0,1,0,1,0.1,0,2,0
3461,756,19,39,1244,1.64550264550265,142,273,0.38641975308642,409,0,6
3462,2496,238,10,3850,1.54246794871795,364,910,0.366755397811298,1069,2,2
3463,975,48,20,2700,2.76923076923077,322,422,0.585956416464891,410,0,6
3464,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
3465,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
3466,763,13,58,1309,1.71559633027523,192,301,0.336273428886439,482,0,6
3467,0,1,0,0,1,0,1,0.1,0,2,0
3468,412,22,18,591,1.43446601941748,38,164,0.590062111801242,212,2,2
3469,550,8,68,950,1.72727272727273,142,205,0.268330733229329,384,0,6
3470,504,9,56,919,1.8234126984127,133,235,0.382409177820268,316,0,6
3471,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
3472,844,23,36,1503,1.78080568720379,197,369,0.402197802197802,477,0,6
3473,1598,68,23,2309,1.44493116395494,215,550,0.352813852813853,952,1,3
3474,18,1,18,23,1.27777777777778,1,2,0.7,8,2,1
3475,898,58,15,1531,1.70489977728285,196,387,0.461748633879781,438,1,4
3476,1114,38,29,1287,1.15529622980251,117,296,0.508585445625511,378,2,2
3477,2019,120,16,2764,1.3689945517583,221,767,0.311006825938567,991,2,2
3478,98,6,16,161,1.64285714285714,20,29,0.663716814159292,49,1,4
3479,172,7,24,344,2,50,83,0.681318681318681,73,0,6
3480,165,8,20,272,1.64848484848485,37,61,0.622340425531915,100,1,4
3481,98,6,16,159,1.62244897959184,20,29,0.660714285714286,49,1,4
3482,10412,811,12,17047,1.63724548597772,1929,3466,0.24805643535848,4845,1,3
3483,877,46,19,2598,2.96237172177879,321,381,0.560277536860364,352,0,6
3484,737,20,36,1114,1.51153324287653,124,307,0.419395465994962,403,0,5
3485,1935,149,12,2818,1.45633074935401,267,658,0.301601423487544,1028,2,2
3486,5125,399,12,7574,1.47785365853659,747,1774,0.299212598425197,2435,2,2
3487,242,11,22,382,1.57851239669422,32,71,0.620915032679739,127,1,4
3488,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3489,490,19,25,749,1.52857142857143,78,181,0.58843537414966,255,1,4
3490,2143,122,17,2890,1.34857676154923,233,766,0.319901315789474,1106,2,2
3491,1181,33,35,1711,1.44877222692633,147,395,0.485451761102603,675,1,4
3492,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
3493,1258,78,16,1736,1.37996820349762,214,411,0.490984743411928,669,2,2
3494,1916,97,19,3293,1.71868475991649,385,728,0.420126353790614,1023,0,5
3495,7,1,7,13,1.85714285714286,2,5,1,1,0,5
3496,1144,63,18,2221,1.94143356643357,265,412,0.525018129079043,591,0,6
3497,1258,95,13,2238,1.77901430842607,261,431,0.446916719643992,687,0,5
3498,5,1,5,8,1.6,2,4,0.6,2,2,2
3499,225,15,15,316,1.40444444444444,24,63,0.701492537313433,65,2,2
3500,565,26,21,990,1.75221238938053,123,214,0.592,368,0,5
3501,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3502,1992,97,20,2926,1.46887550200803,265,721,0.312392426850258,1172,1,3
3503,1424,49,29,2949,2.07092696629213,487,581,0.357603092783505,767,0,6
3504,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
3505,1835,119,15,2567,1.39891008174387,236,610,0.350984067478913,1047,2,2
3506,1304,63,20,2279,1.74769938650307,317,457,0.454183266932271,675,0,5
3507,1373,88,15,2001,1.45739257101238,215,394,0.345119521912351,764,2,2
3508,98,6,16,161,1.64285714285714,20,29,0.663716814159292,49,1,4
3509,835,12,69,1484,1.77724550898204,224,311,0.491150442477876,482,0,6
3510,895,52,17,1380,1.54189944134078,128,341,0.431168831168831,437,1,3
3511,496,15,33,846,1.70564516129032,104,148,0.502608695652174,273,0,6
3512,280,10,28,479,1.71071428571429,65,89,0.629508196721311,151,0,5
3513,617,46,13,1146,1.85737439222042,127,208,0.51693851944793,266,0,5
3514,2120,115,18,2787,1.31462264150943,194,707,0.294728102947281,1111,2,2
3515,98,6,16,163,1.66326530612245,20,28,0.660714285714286,49,1,4
3516,735,30,24,1085,1.47619047619048,63,258,0.528693528693529,444,1,3
3517,2244,127,17,3671,1.63591800356506,493,749,0.294718909710392,1012,1,4
3518,2919,137,21,4390,1.50393970537855,352,1184,0.314711904065516,1648,1,3
3519,1295,37,35,1992,1.53822393822394,235,496,0.457274826789838,768,0,5
3520,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
3521,929,62,14,1461,1.57265877287406,112,290,0.369606003752345,542,1,3
3522,322,29,11,951,2.95341614906832,73,129,0.586486486486487,127,0,6
3523,0,1,0,0,1,0,1,0.1,0,2,0
3524,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
3525,1324,46,28,2026,1.53021148036254,206,517,0.400675675675676,706,1,4
3526,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3527,2191,165,13,3129,1.42811501597444,239,740,0.389280125195618,1163,2,2
3528,98,6,16,160,1.63265306122449,20,28,0.660714285714286,49,1,4
3529,661,30,22,1212,1.83358547655068,150,215,0.439240506329114,327,0,6
3530,5,1,5,9,1.8,1,1,1,3,1,4
3531,870,14,62,1131,1.3,82,272,0.39031339031339,444,0,5
3532,428,11,38,888,2.07476635514019,135,166,0.590336134453781,246,0,6
3533,7590,488,15,12592,1.65902503293808,1344,2470,0.266322502277558,3722,1,4
3534,3611,134,26,5931,1.64248130711714,580,1237,0.354985878774712,1655,0,5
3535,47,3,15,80,1.70212765957447,11,26,0.846153846153846,28,1,4
3536,47,3,15,77,1.63829787234043,11,26,0.846153846153846,28,1,4
3537,679,13,52,1163,1.71281296023564,154,263,0.638504155124654,397,0,6
3538,6518,361,18,10601,1.6264191469776,1278,2379,0.313693671202097,2946,1,4
3539,1721,96,17,2916,1.69436374201046,308,643,0.452551263710062,878,1,4
3540,1755,99,17,2462,1.402849002849,232,565,0.269387755102041,924,2,2
3541,2099,114,18,2850,1.35778942353502,193,737,0.312474269246604,1013,2,2
3542,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3543,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
3544,1244,62,20,1868,1.5016077170418,227,460,0.466572836030964,726,1,3
3545,1010,81,12,1496,1.48118811881188,102,399,0.450896669513237,396,2,2
3546,632,39,16,1874,2.96518987341772,226,278,0.605359317904994,270,0,6
3547,1019,113,9,1450,1.42296368989205,132,306,0.614574187884109,384,2,2
3548,1072,42,25,1651,1.54011194029851,200,411,0.471416735708368,673,1,4
3549,1346,109,12,1891,1.40490341753343,140,463,0.340192926045016,730,2,2
3550,263,107,2,441,1.67680608365019,26,84,0.514360313315927,28,1,3
3551,5,1,5,18,3.6,3,6,1,1,0,6
3552,0,1,0,0,1,0,1,0.1,0,2,0
3553,745,25,29,1298,1.74228187919463,170,306,0.590123456790123,472,0,5
3554,913,24,38,1281,1.40306681270537,104,314,0.500998003992016,543,1,4
3555,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3556,975,108,9,1394,1.42974358974359,123,299,0.605646630236794,366,2,2
3557,5,1,5,8,1.6,2,4,0.6,2,2,2
3558,119,12,9,185,1.5546218487395,14,56,0.717241379310345,64,2,2
3559,961,115,8,1276,1.32778355879292,122,271,0.524804177545692,264,2,1
3560,2068,175,11,3246,1.56963249516441,316,743,0.373389063044235,964,1,3
3561,18,1,18,23,1.27777777777778,1,2,0.7,8,2,1
3562,0,1,0,0,1,0,1,0.1,0,2,0
3563,251,10,25,425,1.69322709163347,53,106,0.715302491103203,125,0,5
3564,2757,139,19,4647,1.68552774755169,589,1008,0.339452495974235,1538,0,5
3565,498,8,62,931,1.86947791164659,138,212,0.665384615384615,323,0,6
3566,98,6,16,161,1.64285714285714,20,29,0.663716814159292,49,1,4
3567,265,15,17,418,1.57735849056604,39,94,0.644518272425249,148,1,3
3568,13137,1002,13,21813,1.66042475451016,2553,4811,0.219709024778359,6409,1,4
3569,2126,125,17,2843,1.33725305738476,201,766,0.318659127625202,1065,2,2
3570,4288,402,10,6000,1.39925373134328,530,1386,0.291593524478252,1980,2,2
3571,527,22,23,893,1.69449715370019,85,199,0.440677966101695,325,0,5
3572,538,50,10,1056,1.96282527881041,106,216,0.53077975376197,263,0,5
3573,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
3574,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
3575,212,14,15,375,1.7688679245283,43,80,0.532786885245902,110,0,5
3576,863,68,12,1449,1.67902665121669,137,355,0.450441609421001,443,1,4
3577,1332,29,45,2057,1.54429429429429,143,376,0.324456902592852,919,0,5
3578,1864,116,16,2736,1.46781115879828,238,693,0.306414397784956,1018,2,2
3579,1316,64,20,2031,1.54331306990881,260,497,0.464566929133858,780,1,4
3580,851,37,23,1359,1.59694477085781,161,235,0.379746835443038,426,1,4
3581,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3582,956,47,20,2688,2.81171548117155,325,432,0.591869918699187,394,0,6
3583,18,1,18,23,1.27777777777778,1,2,0.7,8,2,1
3584,433,44,9,553,1.27713625866051,65,137,0.721991701244813,217,2,1
3585,5551,413,13,8433,1.51918573230049,804,1946,0.315977469432614,2575,2,2
3586,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
3587,1131,79,14,1784,1.57736516357206,160,443,0.288148721920991,642,1,3
3588,249,47,5,534,2.14457831325301,74,110,0.530927835051546,103,0,6
3589,2036,122,16,2601,1.27750491159136,164,741,0.293893129770992,1010,2,1
3590,1189,33,36,1706,1.43481917577796,140,422,0.486548808608762,697,1,4
3591,1150,69,16,1539,1.33826086956522,178,389,0.486686390532544,592,2,2
3592,740,43,17,1236,1.67027027027027,123,255,0.467741935483871,386,1,4
3593,343,15,22,630,1.83673469387755,87,165,0.65281173594132,160,0,6
3594,2813,163,17,4565,1.6228226093139,466,947,0.367913832199546,1419,1,4
3595,1857,35,53,2825,1.52127086698977,290,655,0.430023094688222,885,0,6
3596,766,42,18,1004,1.31070496083551,87,279,0.468253968253968,410,2,2
3597,923,24,38,1624,1.75947995666306,252,367,0.393194706994329,558,0,6
3598,945,27,35,1485,1.57142857142857,192,313,0.508587786259542,553,0,5
3599,527,12,43,919,1.7438330170778,151,206,0.443894389438944,338,0,6
3600,3688,211,17,5936,1.60954446854664,696,1242,0.370740177990015,1637,1,4
3601,2697,132,20,4008,1.4860956618465,348,993,0.280345040049291,1209,1,3
3602,106,6,17,187,1.76415094339623,25,38,0.633333333333333,52,0,5
3603,296,16,18,478,1.61486486486487,63,116,0.550279329608938,167,1,4
3604,1022,28,36,1726,1.68884540117417,245,385,0.467323187108326,604,0,6
3605,1455,64,22,2395,1.64604810996564,323,559,0.442401960784314,854,1,4
3606,7,1,7,10,1.42857142857143,1,5,1,1,2,2
3607,241,21,11,331,1.37344398340249,19,101,0.737588652482269,67,2,2
3608,48,4,12,69,1.4375,5,18,0.773584905660377,28,2,2
3609,1768,77,22,2685,1.51866515837104,286,599,0.381067961165048,813,1,3
3610,243,14,17,399,1.64197530864198,54,100,0.544827586206897,127,1,4
3611,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
3612,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3613,935,53,17,1527,1.6331550802139,178,311,0.49203373945642,480,1,4
3614,77,8,9,145,1.88311688311688,15,29,0.693181818181818,36,0,5
3615,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3616,48,4,12,69,1.4375,5,18,0.773584905660377,28,2,2
3617,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
3618,635,40,15,1862,2.93228346456693,222,271,0.597355769230769,272,0,6
3619,2277,134,16,2984,1.31049626701801,221,837,0.273006134969325,1189,2,2
3620,914,35,26,1504,1.64551422319475,154,317,0.544172932330827,391,0,5
3621,0,1,0,0,1,0,1,0.1,0,2,0
3622,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3623,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3624,441,24,18,758,1.718820861678,98,194,0.439330543933054,249,0,5
3625,4905,349,14,8108,1.65300713557594,898,1797,0.295149312687628,2121,1,4
3626,3520,181,19,5472,1.55454545454545,583,1550,0.211449676823638,1719,1,3
3627,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3628,299,13,23,519,1.73578595317726,85,140,0.510574018126888,169,0,5
3629,920,19,48,1599,1.73804347826087,210,375,0.555106167846309,520,0,6
3630,381,17,22,588,1.54330708661417,58,114,0.646788990825688,132,1,4
3631,790,49,16,1238,1.56708860759494,136,299,0.457516339869281,484,1,3
3632,1536,102,15,2714,1.76692708333333,344,604,0.328826653790439,858,0,5
3633,311,20,15,538,1.72990353697749,67,136,0.397626112759644,171,1,4
3634,937,37,25,1509,1.61045891141942,171,346,0.461982675649663,531,1,4
3635,849,18,47,1544,1.81861012956419,209,365,0.584343991179713,461,0,6
3636,286,21,13,480,1.67832167832168,82,127,0.517964071856287,134,1,4
3637,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3638,923,37,24,1477,1.60021668472373,147,318,0.43713163064833,530,1,4
3639,2323,133,17,3169,1.36418424451141,223,884,0.320043891733723,942,2,2
3640,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
3641,792,34,23,1370,1.72979797979798,185,295,0.503695881731785,409,0,5
3642,0,1,0,0,1,0,1,0.1,0,2,0
3643,214,6,35,342,1.5981308411215,38,144,0.59504132231405,24,0,5
3644,16,3,5,32,2,4,8,1,11,0,5
3645,7,1,7,12,1.71428571428571,1,6,1,1,1,4
3646,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
3647,36,4,9,56,1.55555555555556,6,10,0.867924528301887,0,2,2
3648,4165,248,16,6007,1.4422569027611,595,1500,0.28739913097455,2162,2,2
3649,4066,205,19,6256,1.53861288735858,622,1289,0.318385650224215,1758,1,3
3650,6838,404,16,10631,1.55469435507458,1084,2221,0.28711049787283,2678,1,3
3651,1897,143,13,3110,1.63943068002109,387,635,0.346846846846847,875,1,4
3652,1489,38,39,2496,1.67629281396911,329,479,0.412201591511936,528,0,6
3653,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3654,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3655,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3656,261,19,13,388,1.48659003831418,48,79,0.632996632996633,135,2,2
3657,4241,288,14,6023,1.42018391888705,492,1447,0.279399671052632,2420,2,2
3658,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
3659,15520,1013,15,24382,1.57100515463918,2647,5165,0.224249469321743,6877,1,3
3660,1871,130,14,2465,1.3174772848744,196,722,0.302862419205909,918,2,1
3661,497,40,12,793,1.59557344064386,67,219,0.431309904153355,176,1,3
3662,984,52,18,1427,1.45020325203252,153,392,0.500881834215168,505,2,2
3663,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
3664,1271,48,26,1901,1.49567269866247,235,421,0.399288256227758,685,1,4
3665,932,31,30,1466,1.57296137339056,185,393,0.419776119402985,499,0,5
3666,74,6,12,113,1.52702702702703,9,25,0.715909090909091,35,2,2
3667,33,5,6,57,1.72727272727273,8,18,0.902439024390244,16,1,4
3668,1548,66,23,2461,1.58979328165375,303,558,0.38,801,1,4
3669,98,6,16,158,1.61224489795918,19,29,0.660714285714286,49,1,4
3670,1159,52,22,1703,1.46937014667817,133,437,0.457229371688115,556,1,3
3671,1267,68,18,1748,1.37963693764799,168,468,0.465360391882435,684,2,2
3672,1624,72,22,2553,1.57204433497537,283,585,0.426771653543307,809,1,4
3673,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
3674,1463,32,45,2263,1.54682159945318,241,582,0.47601246105919,771,0,5
3675,3773,272,13,6183,1.63874900609595,728,1283,0.176036207717961,2021,1,4
3676,3585,223,16,4657,1.29902370990237,246,1219,0.293480934809348,1860,2,1
3677,2116,137,15,2811,1.32844990548204,233,753,0.296385542168675,988,2,2
3678,7891,570,13,12917,1.6369281459891,1629,2969,0.245012285012285,3092,1,4
3679,1073,61,17,1604,1.49487418452936,132,354,0.409090909090909,540,1,3
3680,1759,106,16,2158,1.22683342808414,148,646,0.300301810865191,815,2,1
3681,2064,133,15,2693,1.3047480620155,219,765,0.315632965165675,871,2,1
3682,2046,127,16,2701,1.32013685239492,218,738,0.324652777777778,880,2,2
3683,2099,135,15,3018,1.43782753692234,279,811,0.319262295081967,896,2,2
3684,180,11,16,291,1.61666666666667,31,40,0.780821917808219,43,1,4
3685,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3686,895,34,26,1540,1.72067039106145,248,280,0.429718875502008,511,0,5
3687,6,1,6,15,2.5,3,3,1,3,0,6
3688,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
3689,690,30,23,947,1.37246376811594,108,216,0.496143958868895,366,2,2
3690,107,6,17,177,1.65420560747664,16,46,0.798319327731092,55,1,4
3691,20215,995,20,31035,1.53524610437794,2852,6800,0.152782083075016,9253,1,3
3692,562,39,14,1067,1.89857651245552,147,190,0.473815461346633,252,0,5
3693,98,6,16,163,1.66326530612245,20,28,0.666666666666667,49,1,4
3694,53,7,7,77,1.45283018867925,5,17,0.742424242424242,23,2,2
3695,1140,36,31,2026,1.77719298245614,285,501,0.231697506033789,655,0,6
3696,94,11,8,146,1.5531914893617,12,50,0.710526315789474,42,2,2
3697,1068,38,28,2001,1.87359550561798,213,383,0.499212598425197,483,0,6
3698,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
3699,94,11,8,147,1.56382978723404,13,51,0.71551724137931,42,2,2
3700,1196,72,16,2020,1.68896321070234,212,400,0.417349726775956,629,1,4
3701,306,16,19,584,1.90849673202614,60,109,0.590673575129534,126,0,6
3702,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3703,1007,64,15,1838,1.82522343594836,217,341,0.496644295302013,529,0,5
3704,1311,51,25,3147,2.40045766590389,533,508,0.345021916092674,450,0,6
3705,2695,134,20,4728,1.7543599257885,518,785,0.333333333333333,1125,0,5
3706,0,1,0,0,1,0,1,0.1,0,2,0
3707,1105,68,16,2036,1.84253393665158,270,406,0.442909090909091,526,0,5
3708,2224,116,19,4042,1.81744604316547,511,836,0.351254480286738,1153,0,5
3709,1461,60,24,2341,1.60232717316906,220,552,0.172237960339943,949,1,4
3710,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
3711,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
3712,2178,131,16,2892,1.32782369146006,218,773,0.285885645741703,1037,2,2
3713,6,1,6,15,2.5,3,3,1,3,0,6
3714,1388,68,20,3287,2.36815561959654,561,543,0.392566782810685,436,0,6
3715,0,1,0,0,1,0,1,0.1,0,2,0
3716,803,17,47,1004,1.25031133250311,109,278,0.526548672566372,128,1,4
3717,526,21,25,868,1.65019011406844,121,198,0.495606326889279,292,0,5
3718,6210,380,16,9721,1.56537842190016,1025,2324,0.296124236793204,2561,1,3
3719,56,7,8,87,1.55357142857143,9,22,0.736111111111111,33,2,2
3720,440,1,440,778,1.76818181818182,106,170,0.550438596491228,268,0,6
3721,2157,130,16,2822,1.30829856281873,217,753,0.310055865921788,855,2,2
3722,2652,138,19,3630,1.36877828054299,290,1069,0.254619480112747,1017,2,2
3723,2975,55,54,3961,1.33142857142857,268,957,0.260336469917308,1032,0,5
3724,760,29,26,1269,1.66973684210526,160,279,0.480840543881335,409,0,5
3725,0,1,0,0,1,0,1,0.1,0,2,0
3726,16,2,8,32,2,4,9,0.722222222222222,12,0,6
3727,1522,98,15,2551,1.67608409986859,252,590,0.412090959511925,717,1,4
3728,554,15,36,955,1.72382671480144,96,220,0.440199335548173,159,0,6
3729,18,2,9,26,1.44444444444444,1,2,1,12,2,2
3730,98,6,16,159,1.62244897959184,20,29,0.660714285714286,49,1,4
3731,537,34,15,1710,3.18435754189944,210,245,0.591922005571031,221,0,6
3732,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
3733,2098,221,9,2718,1.29551954242135,218,685,0.365560165975104,993,2,1
3734,15,3,5,30,2,4,7,1,9,0,5
3735,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3736,98,6,16,159,1.62244897959184,20,29,0.660714285714286,49,1,4
3737,16,2,8,42,2.625,3,6,0.91304347826087,10,0,6
3738,16,2,8,39,2.4375,3,7,0.91304347826087,10,0,6
3739,98,6,16,165,1.68367346938776,20,29,0.663716814159292,49,1,4
3740,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
3741,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
3742,0,1,0,0,1,0,1,0.1,0,2,0
3743,1067,31,34,2321,2.17525773195876,338,691,0.434010152284264,116,0,6
3744,537,25,21,837,1.5586592178771,103,195,0.549668874172185,327,1,4
3745,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3746,6782,584,11,11018,1.62459451489236,1286,2134,0.249185667752443,3232,1,3
3747,1864,143,13,2736,1.46781115879828,245,600,0.291002811621368,1012,2,2
3748,3633,309,11,5122,1.40985411505643,494,1088,0.331228070175439,1724,2,2
3749,5,1,5,8,1.6,2,4,0.6,2,2,2
3750,1488,85,17,2598,1.74596774193548,326,535,0.414911781445646,791,0,5
3751,1043,28,37,1496,1.43432406519655,134,342,0.505263157894737,610,1,4
3752,55,4,13,93,1.69090909090909,8,20,0.78125,25,1,4
3753,627,20,31,962,1.53429027113238,105,210,0.439313984168865,344,1,4
3754,1419,55,25,2131,1.50176180408739,204,503,0.376428141912207,838,1,4
3755,1121,59,19,1578,1.40767172167707,194,323,0.465277777777778,619,2,2
3756,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
3757,1166,40,29,1885,1.61663807890223,240,408,0.475894245723173,716,0,5
3758,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3759,49,3,16,87,1.77551020408163,12,23,0.774193548387097,33,0,5
3760,1184,97,12,1652,1.39527027027027,236,396,0.472803347280335,600,2,2
3761,2629,92,28,4749,1.80639026245721,641,987,0.376418013062908,1483,0,6
3762,99,8,12,241,2.43434343434343,37,37,0.780487804878049,36,0,6
3763,220,12,18,414,1.88181818181818,62,89,0.561538461538462,135,0,6
3764,2549,101,25,4107,1.61122008630836,486,837,0.402321083172147,1359,1,4
3765,18,1,18,23,1.27777777777778,1,2,0.7,8,2,1
3766,1503,87,17,1923,1.27944111776447,132,605,0.360503282275711,803,2,1
3767,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
3768,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
3769,680,31,21,1243,1.82794117647059,191,244,0.6,334,0,5
3770,1966,116,16,3457,1.75839267548321,442,645,0.352130865260439,1019,0,5
3771,16,2,8,46,2.875,3,6,0.91304347826087,10,0,6
3772,98,6,16,174,1.77551020408163,20,30,0.652542372881356,49,0,5
3773,98,6,16,174,1.77551020408163,20,30,0.652542372881356,49,0,5
3774,623,14,44,1575,2.52808988764045,207,277,0.51528384279476,97,0,6
3775,1777,15,118,3224,1.81429375351716,533,676,0.348199892530897,1015,0,6
3776,1980,110,18,3498,1.76666666666667,488,701,0.426888708367181,786,0,5
3777,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
3778,0,1,0,0,1,0,1,0.1,0,2,0
3779,591,38,15,1803,3.0507614213198,217,264,0.596153846153846,251,0,6
3780,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3781,1991,217,9,2521,1.26619789050728,211,541,0.377680525164114,880,2,0
3782,744,17,43,1701,2.28629032258064,249,301,0.448574969021066,130,0,6
3783,53,7,7,73,1.37735849056604,5,15,0.742424242424242,23,2,1
3784,53,7,7,77,1.45283018867925,5,17,0.742424242424242,23,2,2
3785,280,12,23,497,1.775,52,68,0.7125,34,0,5
3786,453,26,17,704,1.55408388520971,79,139,0.56959706959707,248,1,3
3787,98,6,16,163,1.66326530612245,20,29,0.663716814159292,49,1,4
3788,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3789,1045,58,18,1594,1.52535885167464,204,373,0.391341991341991,464,1,3
3790,2116,131,16,2971,1.40406427221172,283,800,0.31184103811841,1027,2,2
3791,1673,75,22,3000,1.7931858936043,448,550,0.373644251626898,238,0,5
3792,98,6,16,166,1.69387755102041,20,29,0.663716814159292,49,1,4
3793,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
3794,353,6,58,486,1.37677053824363,51,141,0.631043256997455,178,0,5
3795,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
3796,814,11,74,1347,1.65479115479115,168,316,0.701019252548131,226,0,6
3797,39,4,9,66,1.69230769230769,8,14,0.846153846153846,3,1,4
3798,98,6,16,165,1.68367346938776,20,29,0.663716814159292,49,1,4
3799,1710,113,15,2896,1.69356725146199,340,632,0.37002457002457,892,1,4
3800,0,1,0,0,1,0,1,0.1,0,2,0
3801,831,60,13,1566,1.88447653429603,246,301,0.449017773620206,269,0,5
3802,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
3803,1447,6,241,2718,1.87836903939185,462,605,0.346254927726675,840,0,6
3804,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3805,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3806,41,5,8,56,1.36585365853659,6,17,0.836734693877551,23,2,1
3807,1478,19,77,2699,1.82611637347767,424,660,0.372924648786718,772,0,6
3808,8789,602,14,14380,1.6361360791899,1618,2984,0.268173645003853,4103,1,4
3809,2367,152,15,3177,1.34220532319392,244,825,0.311023622047244,1220,2,2
3810,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
3811,397,37,10,794,2,82,159,0.58969465648855,201,0,6
3812,334,22,15,521,1.55988023952096,46,112,0.662621359223301,109,1,3
3813,869,34,25,1389,1.59838895281933,159,247,0.432065217391304,426,1,4
3814,1262,76,16,2044,1.61965134706815,215,429,0.465701699181875,696,1,4
3815,728,19,38,1441,1.9793956043956,208,301,0.49636803874092,391,0,6
3816,584,11,53,1401,2.39897260273973,224,311,0.541925465838509,355,0,6
